fdc_id,NDB_number,fdc_id,data_type,description,food_category_id,publication_date
172592,17320,172592,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only,   trimmed to 1/8"" fat, raw",17,2019-04-01
172593,17321,172593,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only, trimmed to 1/8"" fat, cooked",17,2019-04-01
172594,17326,172594,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172595,17327,172595,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,2019-04-01
172596,17328,172596,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean only, trimmed to 1/8"" fat, raw",17,2019-04-01
172597,17329,172597,sr_legacy_food,"Lamb, Australian, imported, fresh, shoulder ,blade, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,2019-04-01
172598,17334,172598,sr_legacy_food,"Game meat, bison, chuck, shoulder clod, separable lean only, raw",17,2019-04-01
172599,17335,172599,sr_legacy_food,"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled",17,2019-04-01
172600,17336,172600,sr_legacy_food,"Game meat, bison, top round, separable lean only, 1"" steak, cooked, broiled",17,2019-04-01
172601,17337,172601,sr_legacy_food,"Game meat, bison, top round, separable lean only, 1"" steak, raw",17,2019-04-01
172602,17343,172602,sr_legacy_food,"Game meat, deer, ground, raw",17,2019-04-01
172603,17344,172603,sr_legacy_food,"Game meat, deer, ground, cooked, pan-broiled",17,2019-04-01
172604,17345,172604,sr_legacy_food,"Game meat, deer, loin, separable lean only, 1"" steak, cooked, broiled",17,2019-04-01
172605,17346,172605,sr_legacy_food,"Game meat, deer, shoulder clod, separable lean only, cooked, braised",17,2019-04-01
172606,17351,172606,sr_legacy_food,"Veal, Australian, shank, hind, bone-in, separable lean only, raw",17,2019-04-01
172607,17352,172607,sr_legacy_food,"Veal, Australian, shank, hind, bone-in, separable lean and fat, raw",17,2019-04-01
172608,17353,172608,sr_legacy_food,"Lamb, Australian, ground,  85% lean / 15% fat, raw",17,2019-04-01
172609,17354,172609,sr_legacy_food,"Lamb, New Zealand, imported, Intermuscular fat, cooked",17,2019-04-01
172610,17359,172610,sr_legacy_food,"Lamb, New Zealand, imported, breast, separable lean only, cooked, braised",17,2019-04-01
172611,17360,172611,sr_legacy_food,"Lamb, New Zealand, imported, breast, separable lean only, raw",17,2019-04-01
172612,17361,172612,sr_legacy_food,"Lamb, New Zealand, imported, chump, boneless, separable lean only, cooked, fast roasted",17,2019-04-01
172613,17362,172613,sr_legacy_food,"Lamb, New Zealand, imported, subcutaneous fat, cooked",17,2019-04-01
172614,17368,172614,sr_legacy_food,"Lamb, New Zealand, imported, liver, cooked, soaked and fried",17,2019-04-01
172615,17369,172615,sr_legacy_food,"Lamb, New Zealand, imported, liver, raw",17,2019-04-01
172616,17370,172616,sr_legacy_food,"Lamb, New Zealand, imported, ground lamb, cooked, braised",17,2019-04-01
172617,17371,172617,sr_legacy_food,"Lamb, New Zealand, imported, ground lamb, raw",17,2019-04-01
172618,17376,172618,sr_legacy_food,"Lamb, New Zealand, imported, testes, cooked, soaked and fried",17,2019-04-01
172619,17377,172619,sr_legacy_food,"Lamb, New Zealand, imported, testes, raw",17,2019-04-01
172620,17378,172620,sr_legacy_food,"Lamb, New Zealand, imported, tongue - swiss cut, cooked, soaked and simmered",17,2019-04-01
172621,17379,172621,sr_legacy_food,"Lamb, New Zealand, imported, tongue - swiss cut, raw",17,2019-04-01
172622,17384,172622,sr_legacy_food,"Lamb, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",17,2019-04-01
172623,17385,172623,sr_legacy_food,"Lamb, New Zealand, imported, tenderloin, separable lean only, raw",17,2019-04-01
172624,17386,172624,sr_legacy_food,"Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted",17,2019-04-01
172625,17387,172625,sr_legacy_food,"Lamb, New Zealand, imported, loin saddle, separable lean only, raw",17,2019-04-01
172626,17393,172626,sr_legacy_food,"Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised",17,2019-04-01
172627,17394,172627,sr_legacy_food,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted",17,2019-04-01
172628,17395,172628,sr_legacy_food,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw",17,2019-04-01
172629,17396,172629,sr_legacy_food,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted",17,2019-04-01
172630,17401,172630,sr_legacy_food,"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, cooked, braised",17,2019-04-01
172631,17402,172631,sr_legacy_food,"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, raw",17,2019-04-01
172632,17403,172632,sr_legacy_food,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised",17,2019-04-01
172633,17404,172633,sr_legacy_food,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw",17,2019-04-01
172634,17409,172634,sr_legacy_food,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted",17,2019-04-01
172635,17410,172635,sr_legacy_food,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw",17,2019-04-01
172636,17411,172636,sr_legacy_food,"Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised",17,2019-04-01
172637,17412,172637,sr_legacy_food,"Lamb, New Zealand, imported, neck chops, separable lean and fat, raw",17,2019-04-01
172638,17413,172638,sr_legacy_food,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted",17,2019-04-01
172639,17418,172639,sr_legacy_food,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",17,2019-04-01
172640,17419,172640,sr_legacy_food,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted",17,2019-04-01
172641,17420,172641,sr_legacy_food,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, raw",17,2019-04-01
172642,17421,172642,sr_legacy_food,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted",17,2019-04-01
172643,17426,172643,sr_legacy_food,"Veal, leg, top round, cap off, cutlet, boneless, raw",17,2019-04-01
172644,17427,172644,sr_legacy_food,"Veal, loin, chop, separable lean only, cooked, grilled",17,2019-04-01
172645,17428,172645,sr_legacy_food,"Veal, shank, separable lean only, raw",17,2019-04-01
172646,17429,172646,sr_legacy_food,"Veal, foreshank, osso buco, separable lean only, cooked, braised",17,2019-04-01
172647,17434,172647,sr_legacy_food,"Veal, seam fat only, cooked",17,2019-04-01
172648,17435,172648,sr_legacy_food,"Veal, shank, separable lean and fat, raw",17,2019-04-01
172649,17436,172649,sr_legacy_food,"Veal, foreshank, osso buco, separable lean and fat, cooked, braised",17,2019-04-01
172650,17437,172650,sr_legacy_food,"Veal, loin, chop, separable lean and fat, cooked, grilled",17,2019-04-01
172651,17438,172651,sr_legacy_food,"Veal, shoulder, blade chop, separable lean and fat, cooked, grilled",17,2019-04-01
172652,17443,172652,sr_legacy_food,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, raw",17,2019-04-01
172653,17444,172653,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8"" fat, raw",17,2019-04-01
172654,17445,172654,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,2019-04-01
172655,17446,172655,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, raw",17,2019-04-01
172656,17451,172656,sr_legacy_food,"Lamb, Australian, imported, fresh, seam fat, cooked",17,2019-04-01
172657,17452,172657,sr_legacy_food,"Lamb, Australian, imported, fresh, seam fat, raw",17,2019-04-01
172658,17453,172658,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,2019-04-01
172659,17454,172659,sr_legacy_food,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172660,17460,172660,sr_legacy_food,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",17,2019-04-01
172661,17461,172661,sr_legacy_food,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, grilled",17,2019-04-01
172662,17462,172662,sr_legacy_food,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, roasted",17,2019-04-01
172663,17463,172663,sr_legacy_food,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,2019-04-01
172664,18005,172664,sr_legacy_food,"Bagels, cinnamon-raisin",18,2019-04-01
172665,18006,172665,sr_legacy_food,"Bagels, cinnamon-raisin, toasted",18,2019-04-01
172666,18007,172666,sr_legacy_food,"Bagels, oat bran",18,2019-04-01
172667,18009,172667,sr_legacy_food,"Biscuits, plain or buttermilk, frozen, baked",18,2019-04-01
172668,18014,172668,sr_legacy_food,"Biscuits, plain or buttermilk, refrigerated dough, higher fat",18,2019-04-01
172669,18015,172669,sr_legacy_food,"Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked",18,2019-04-01
172670,18016,172670,sr_legacy_food,"Biscuits, plain or buttermilk, prepared from recipe",18,2019-04-01
172671,18017,172671,sr_legacy_food,"Biscuits, mixed grain, refrigerated dough",18,2019-04-01
172672,18025,172672,sr_legacy_food,"Bread, cracked-wheat",18,2019-04-01
172673,18027,172673,sr_legacy_food,"Bread, egg",18,2019-04-01
172674,18028,172674,sr_legacy_food,"Bread, egg, toasted",18,2019-04-01
172675,18029,172675,sr_legacy_food,"Bread, french or vienna (includes sourdough)",18,2019-04-01
172676,18037,172676,sr_legacy_food,"Bread, oat bran",18,2019-04-01
172677,18038,172677,sr_legacy_food,"Bread, oat bran, toasted",18,2019-04-01
172678,18039,172678,sr_legacy_food,"Bread, oatmeal",18,2019-04-01
172679,18040,172679,sr_legacy_food,"Bread, oatmeal, toasted",18,2019-04-01
172680,18047,172680,sr_legacy_food,"Bread, raisin, enriched",18,2019-04-01
172681,18048,172681,sr_legacy_food,"Bread, raisin, enriched, toasted",18,2019-04-01
172682,18049,172682,sr_legacy_food,"Bread, reduced-calorie, oat bran",18,2019-04-01
172683,18050,172683,sr_legacy_food,"Bread, reduced-calorie, oat bran, toasted",18,2019-04-01
172684,18060,172684,sr_legacy_food,"Bread, rye",18,2019-04-01
172685,18061,172685,sr_legacy_food,"Bread, rye, toasted",18,2019-04-01
172686,18064,172686,sr_legacy_food,"Bread, wheat",18,2019-04-01
172687,18065,172687,sr_legacy_food,"Bread, wheat, toasted",18,2019-04-01
172688,18075,172688,sr_legacy_food,"Bread, whole-wheat, commercially prepared",18,2019-04-01
172689,18076,172689,sr_legacy_food,"Bread, whole-wheat, commercially prepared, toasted",18,2019-04-01
172690,18077,172690,sr_legacy_food,"Bread, whole-wheat, prepared from recipe",18,2019-04-01
172691,18078,172691,sr_legacy_food,"Bread, whole-wheat, prepared from recipe, toasted",18,2019-04-01
172692,18084,172692,sr_legacy_food,"Bread, stuffing, cornbread, dry mix",18,2019-04-01
172693,18085,172693,sr_legacy_food,"Bread, stuffing, cornbread, dry mix, prepared",18,2019-04-01
172694,18086,172694,sr_legacy_food,"Cake, angelfood, commercially prepared",18,2019-04-01
172695,18088,172695,sr_legacy_food,"Cake, angelfood, dry mix, prepared",18,2019-04-01
172696,18090,172696,sr_legacy_food,"Cake, boston cream pie, commercially prepared",18,2019-04-01
172697,18101,172697,sr_legacy_food,"Cake, chocolate, prepared from recipe without frosting",18,2019-04-01
172698,18102,172698,sr_legacy_food,"Cake, white, prepared from recipe with coconut frosting",18,2019-04-01
172699,18103,172699,sr_legacy_food,"Cake, coffeecake, cheese",18,2019-04-01
172700,18104,172700,sr_legacy_food,"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, enriched",18,2019-04-01
172701,18114,172701,sr_legacy_food,"Cake, gingerbread, dry mix",18,2019-04-01
172702,18116,172702,sr_legacy_food,"Cake, gingerbread, prepared from recipe",18,2019-04-01
172703,18119,172703,sr_legacy_food,"Cake, pineapple upside-down, prepared from recipe",18,2019-04-01
172704,18120,172704,sr_legacy_food,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",18,2019-04-01
172705,18131,172705,sr_legacy_food,"Cake, white, dry mix, special dietary (includes lemon-flavored)",18,2019-04-01
172706,18133,172706,sr_legacy_food,"Cake, sponge, commercially prepared",18,2019-04-01
172707,18134,172707,sr_legacy_food,"Cake, sponge, prepared from recipe",18,2019-04-01
172708,18135,172708,sr_legacy_food,"Cake, pudding-type, white, enriched, dry mix",18,2019-04-01
172709,18139,172709,sr_legacy_food,"Cake, white, prepared from recipe without frosting",18,2019-04-01
172710,18146,172710,sr_legacy_food,"Cake, yellow, prepared from recipe without frosting",18,2019-04-01
172711,18147,172711,sr_legacy_food,"Cake, cheesecake, commercially prepared",18,2019-04-01
172712,18148,172712,sr_legacy_food,"Cake, cheesecake, prepared from mix, no-bake type",18,2019-04-01
172713,18151,172713,sr_legacy_food,"Cookies, brownies, commercially prepared",18,2019-04-01
172714,18157,172714,sr_legacy_food,"Cookies, chocolate wafers",18,2019-04-01
172715,18158,172715,sr_legacy_food,"Cookies, chocolate chip, commercially prepared, regular, lower fat",18,2019-04-01
172716,18159,172716,sr_legacy_food,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",18,2019-04-01
172717,18160,172717,sr_legacy_food,"Cookies, chocolate chip, commercially prepared, soft-type",18,2019-04-01
172718,18166,172718,sr_legacy_food,"Cookies, chocolate sandwich, with creme filling, regular",18,2019-04-01
172719,18167,172719,sr_legacy_food,"Cookies, chocolate sandwich, with creme filling, regular, chocolate-coated",18,2019-04-01
172720,18168,172720,sr_legacy_food,"Cookies, chocolate sandwich, with extra creme filling",18,2019-04-01
172721,18170,172721,sr_legacy_food,"Cookies, fig bars",18,2019-04-01
172722,18171,172722,sr_legacy_food,"Cookies, fortune",18,2019-04-01
172723,18176,172723,sr_legacy_food,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",18,2019-04-01
172724,18177,172724,sr_legacy_food,"Cookies, molasses",18,2019-04-01
172725,18178,172725,sr_legacy_food,"Cookies, oatmeal, commercially prepared, regular",18,2019-04-01
172726,18179,172726,sr_legacy_food,"Cookies, oatmeal, commercially prepared, soft-type",18,2019-04-01
172727,18185,172727,sr_legacy_food,"Cookies, peanut butter, commercially prepared, regular",18,2019-04-01
172728,18186,172728,sr_legacy_food,"Cookies, peanut butter, commercially prepared, soft-type",18,2019-04-01
172729,18187,172729,sr_legacy_food,"Cookies, peanut butter, refrigerated dough",18,2019-04-01
172730,18188,172730,sr_legacy_food,"Cookies, peanut butter, refrigerated dough, baked",18,2019-04-01
172731,18196,172731,sr_legacy_food,"Cookies, brownies, dry mix, sugar free",18,2019-04-01
172732,18198,172732,sr_legacy_food,"Cookies, chocolate chip, commercially prepared, special dietary",18,2019-04-01
172733,18199,172733,sr_legacy_food,"Cookies, chocolate sandwich, with creme filling, special dietary",18,2019-04-01
172734,18200,172734,sr_legacy_food,"Cookies, oatmeal, commercially prepared, special dietary",18,2019-04-01
172735,18206,172735,sr_legacy_food,"Cookies, sugar, refrigerated dough, baked",18,2019-04-01
172736,18209,172736,sr_legacy_food,"Cookies, sugar wafers with creme filling, regular",18,2019-04-01
172737,18210,172737,sr_legacy_food,"Cookies, vanilla sandwich with creme filling",18,2019-04-01
172738,18211,172738,sr_legacy_food,"Puff pastry, frozen, ready-to-bake, baked",18,2019-04-01
172739,18216,172739,sr_legacy_food,"Crackers, crispbread, rye",18,2019-04-01
172740,18217,172740,sr_legacy_food,"Crackers, matzo, plain",18,2019-04-01
172741,18218,172741,sr_legacy_food,"Crackers, matzo, egg",18,2019-04-01
172742,18219,172742,sr_legacy_food,"Crackers, matzo, whole-wheat",18,2019-04-01
172743,18225,172743,sr_legacy_food,"Crackers, rye, sandwich-type with cheese filling",18,2019-04-01
172744,18226,172744,sr_legacy_food,"Crackers, rye, wafers, plain",18,2019-04-01
172745,18227,172745,sr_legacy_food,"Crackers, rye, wafers, seasoned",18,2019-04-01
172746,18228,172746,sr_legacy_food,"Crackers, saltines (includes oyster, soda, soup)",18,2019-04-01
172747,18233,172747,sr_legacy_food,"Crackers, wheat, sandwich, with cheese filling",18,2019-04-01
172748,18234,172748,sr_legacy_food,"Crackers, wheat, sandwich, with peanut butter filling",18,2019-04-01
172749,18235,172749,sr_legacy_food,"Crackers, whole-wheat",18,2019-04-01
172750,18236,172750,sr_legacy_food,"Cracker, meal",18,2019-04-01
172751,18242,172751,sr_legacy_food,"Croutons, plain",18,2019-04-01
